2577	["ironing board"]	Portable padded board on collapsible metal X‑frame, used for smoothing garments.
2578	["drum"]	A cylindrical percussion instrument with stretched membranes, struck to produce rhythmic sounds
2579	["cake", "birthday cake"]	Round baked dessert topped with frosting, candles, served at birthday celebrations
2580	["taxi", "taxicab"]	Vehicle driven by a driver that transports passengers to destinations for fare
2581	["coffee cup"]	A light-colored ceramic cup with curved handle, used for drinking coffee.
2582	["cup"]	Small open container with handle for holding liquids, often used in households.
2583	["ceiling"]	Upper interior surface closing a room, situated above occupants and structural elements.
2584	["roof"]	Protective covering forming the top of a building, often tiled, bearing load.
2585	[" dial phone"]	Rotary telephone featuring a circular dial for inputting numbers, used for voice communication.
2586	["mobile phone", "cellphone", "cell", "cellular phone"]	Handheld radiotelephone enabling wireless voice and data communication via cellular networks.
2588	["fork"]	Four‑tined utensil with curved handle for picking up and lifting food
2589	["shark"]	Elongated marine carnivorous fish with heterocercal tail, tough skin, and gill slits.
2590	["tiger"]	Large Asian carnivorous mammal with orange coat, black stripes, muscular build, curled tail
2591	["scissors"]	Handheld cutting tool with two intersecting blades pivoting around a central joint.
2592	["electric bell"]	Wall‑mounted device that rings a bell using electric current’s magnetic effect.
2593	["towel"]	Absorbent rectangular cloth used for drying or wiping, often found in households.
2594	["tomato"]	Bright red pulpy fruit, mildly acidic, used culinarily as a vegetable.
2595	["bull"]	Adult uncastrated male cattle, brown with curved white horns, used in work and sport
2596	["tortoise"]	Herbivorous terrestrial reptile with clawed limbs and domed shell, inhabiting arid regions.
2598	["toaster"]	Electric kitchen appliance with slots that browns sliced bread for consumption
2599	["work"]	Perform mental or physical tasks purposefully to achieve goals or meet needs
2600	["tractor"]	Wheeled farm vehicle with large tires, cabin, and steering wheel for field work.
2601	["swimsuit", "swimwear", "bathing costume"]	Form‑fitting garment for swimming, often shorts or one‑piece, used at pool or beach.
2602	["tram", "tramcar", "trolley car"]	Electric wheeled rail vehicle for passenger transport, propelled by overhead power.
2603	["train", "passenger train"]	Series of coupled railway cars pulled by a locomotive, transporting passengers on tracks.
2604	["triangle"]	Metal percussion instrument shaped like an open triangle, with looped handle and beater.
2605	["tricycle"]	Three-wheeled pedal-powered vehicle used for leisure and play by children.
2606	["sad", "depressed", "unhappy"]	Deep feeling of sorrow, gloom, and melancholy reflected by downcast eyes.
2607	["trumpet"]	Brass wind instrument featuring a narrow tube, three valves, and a flared bell.
2608	["you"]	Second‑person pronoun referring to the individual being addressed directly in communication.
2609	["cow"]	Adult female domestic cattle, herbivorous, milk-producing, black‑white coloration, orange horns, pink udder
2610	["glass", "drinking glass"]	Transparent cylindrical container for holding beverages, made of silica material, used at meals
2611	["window"]	Framed opening in a wall or roof with glass panes admitting light and air
2612	["fan", "ventilator", "blower"]	Electric appliance with rotating blades that moves air, mounted on a stand with grille.
2613	["dress"]	One-piece garment for women featuring fitted bodice, flared skirt, and vertical pleats.
2614	["wine", "red wine"]	Fermented grape juice, alcoholic beverage often served in bottles and glasses.
2615	["violin"]	High-pitched bowed string instrument with four strings, hollow body, f‑holes, and scroll.
2616	["xylophone"]	Chromatic percussion instrument of tuned wooden bars, resonators, played with small mallets
2617	["I", "me", "for me"]	First‑person singular pronoun expressing the speaker’s own identity, thoughts, and actions.
2618	["yogurt"]	Cultured dairy product with thick, creamy texture, made by fermenting milk.
2619	["carrot"]	Bright orange, tapered root vegetable cultivated annually, eaten raw or cooked.
2620	["slippers"]	Soft indoor footwear with low soles, easily slipped on, often featuring plush interiors.
2621	["sneakers", "trainers", "sneakers shoes", "gym shoes", "running shoes"]	Light canvas shoe with pliable rubber sole, designed for running, gym, and casual wear.
2622	["shoes"]	Footwear covering the foot below the ankle, with a flexible upper and a sturdy sole
2623	["fox"]	Sleek orange mammal with pointed ears, bushy tail; solitary terrestrial predator.
2624	["orange juice"]	Citrus beverage made from squeezed oranges, served chilled in a glass.
2625	["pineapple juice"]	Sweet yellow liquid extracted from pineapples, commonly sold bottled or canned.
2626	["nought", "zero", "0"]	Symbol representing the integer that adds zero value to other numbers, denoted 0.
2627	["one", "1"]	Numeral representing a single unit, the smallest whole number in counting systems
2628	["2", "two"]	Cardinal numeral equal to one plus one, shown as a curved loop with base.
2629	["3", "three"]	Cardinal numeral representing the quantity succeeding two, composed of one and two units
2630	["4", "four"]	Integer after three, shown as vertical stem, upper bar, and diagonal stroke.
2631	["5", "five "]	Numeral denoting quantity one more than four, shaped with curved upper and rounded lower loops.
2632	["6", "six"]	A numeral representing the quantity of six items, depicted with a looped top.
2633	["7", "seven"]	The seventh integer, represented by a horizontal top line and descending curved stroke.
2634	["8", "eight"]	The numeral representing the quantity one more than seven, formed by two linked ovals.
2635	["9", "nine"]	The integer following eight and preceding ten, represented by a curved loop and tail.
2636	["lawyer", "attorney", "solicitor", "barrister", "defence counsel", "defense lawyer"]	Authorized professional who practices law, advises clients, and represents parties in legal proceedings
2637	["open the box", "open up the box"]	Cause a rectangular container’s lid to lift, revealing its interior.
2638	["eagle", "golden eagle"]	Large diurnal raptor with keen sight, broad wings, golden‑brown head, powerful talons
2639	["needle", "needle and thread", "sewing needle"]	Sharp steel implement for pulling thread through fabric during stitching.
2640	["air conditioning", "air conditioner"]	Mechanical system that cools and dehumidifies indoor air, often installed in walls.
2641	["garlic"]	A pungent bulbous herb whose skin encloses multiple strong-flavored cloves used for seasoning.
2642	["building worker", "bricklayer", "construction worker", "mason"]	Skilled laborer who constructs or repairs structures using bricks, stone, or concrete.
2643	["pins"]	Thin metal or wooden fasteners with pointed ends for attaching fabrics or papers
2644	["pliers"]	Hand tool with two hinged arms and serrated jaws for gripping objects
2645	["clam"]	Edible mollusk with two shells, marine or freshwater, harvested for its flesh.
2646	["almonds"]	Oval-shaped edible seed of the almond tree, dried fruit used in cooking.
2647	["loudspeakers", "speakers"]	Electro‑acoustic transducer that converts electrical signals into audible sounds over distance.
2648	["yellow"]	A bright hue between green and orange, like egg yolk or sunflowers.
2649	["architect", "quantity surveyor"]	Professional who designs building plans and oversees construction processes in the built environment
2650	["ostrich"]	Large African flightless bird, fast‑running, herbivorous, two‑toed, long neck, long legs.
2651	["hoe"]	Long-handled gardening implement with a flat, angled metal blade for digging and weeding.
2652	["dance", "dance", "dancing"]	Express rhythmic movement coordinated with music, often featuring graceful steps and gestures
2653	["ballerina"]	Female professional dancer performing ballet, balancing en pointe in white tutu and blue tights
2654	["go down the stairs"]	Descend a set of stairs by moving downward step by step
2655	["scales", "weighing machine"]	Electronic device that measures mass, displaying numeric weight on a digital screen.
2656	["tray"]	Flat rectangular platform for holding, displaying, or serving items, often food.
2657	["beard"]	Thick facial hair covering the lower jaw and chin of a male.
2658	["sweep", "broom"]	Move a broom across a surface, gathering debris into a pile.
2659	["scales", "weighing machine"]	Electronic device displaying mass measured on platform, used for weighing objects.
2660	["aubergine"]	Oval vegetable with glossy dark‑purple skin and green stem, edible plant‑based food.
2661	["moustache", "mustache"]	Prominent hair growth on the upper lip, often styled, as shown on a bald individual.
2662	["white"]	Achromatic hue of highest brightness, reflecting nearly all light, like fresh snow.
2663	["mouth"]	Facial opening for ingesting food, producing speech, and breathing, surrounded by lips.
2664	["firefighter", "fireman"]	Professional fire department member who extinguishes fires using gear and water hoses
2665	["chocolates", "bonbons", "truffles"]	Individually wrapped, chocolate‑coated confections filled with fondant, fruit, nuts, or truffle.
2666	["forest", "woodland"]	Large area densely populated by trees, shrubs, and understory vegetation supporting wildlife.
2667	["boots"]	Tall, ankle‑to‑calf footwear with protective covering, often featuring heels and decorative buckles
2668	["button"]	Round sewn fastener for garments, passing through matching holes to secure fabric.
2669	["arm"]	Upper limb extending from shoulder to elbow, used for pulling toward the body.
2670	["brush", "paintbrush"]	Implement with bristles on a handle for applying paint, typically used by artists.
